Headline,Body ID,Detected Stance,Actual Stance
edu.arizona.cs.data.Headline@22fa479a,2481,unrelated,discuss
edu.arizona.cs.data.Headline@7ea838c,219,unrelated,discuss
edu.arizona.cs.data.Headline@a03663f,2149,unrelated,discuss
edu.arizona.cs.data.Headline@57993b86,2111,unrelated,discuss
edu.arizona.cs.data.Headline@5518e20f,1817,unrelated,discuss
edu.arizona.cs.data.Headline@eff160c,2161,discuss,agree
edu.arizona.cs.data.Headline@486fb9d3,1690,unrelated,discuss
edu.arizona.cs.data.Headline@21684dc9,1880,discuss,disagree
edu.arizona.cs.data.Headline@48d0f326,292,discuss,agree
edu.arizona.cs.data.Headline@156c2d79,899,discuss,agree
edu.arizona.cs.data.Headline@555033b4,2272,unrelated,disagree
edu.arizona.cs.data.Headline@2123db82,1215,discuss,disagree
edu.arizona.cs.data.Headline@fd6f88d,1580,discuss,agree
edu.arizona.cs.data.Headline@13925190,677,unrelated,discuss
edu.arizona.cs.data.Headline@542b8a66,1430,unrelated,discuss
edu.arizona.cs.data.Headline@a6248a4,2042,unrelated,disagree
edu.arizona.cs.data.Headline@5878c711,1731,discuss,disagree
edu.arizona.cs.data.Headline@7ea4453c,1876,discuss,agree
edu.arizona.cs.data.Headline@6f68ed4d,1834,discuss,agree
edu.arizona.cs.data.Headline@3d963747,1647,discuss,agree
edu.arizona.cs.data.Headline@2b22e3e4,674,discuss,disagree
edu.arizona.cs.data.Headline@655b87c9,1459,unrelated,discuss
edu.arizona.cs.data.Headline@273c600d,2075,unrelated,discuss
edu.arizona.cs.data.Headline@1e60deec,2497,unrelated,discuss
edu.arizona.cs.data.Headline@8b8b209,1732,unrelated,discuss
edu.arizona.cs.data.Headline@5722080,1219,unrelated,agree
edu.arizona.cs.data.Headline@6524e5db,862,discuss,agree
edu.arizona.cs.data.Headline@664b50c,2523,discuss,agree
edu.arizona.cs.data.Headline@47bca183,1847,unrelated,agree
edu.arizona.cs.data.Headline@1d087473,2406,unrelated,discuss
edu.arizona.cs.data.Headline@5182f91e,2514,discuss,agree
edu.arizona.cs.data.Headline@19ff337c,1673,unrelated,agree
edu.arizona.cs.data.Headline@1415bea0,2481,unrelated,discuss
edu.arizona.cs.data.Headline@66924f58,1859,unrelated,agree
edu.arizona.cs.data.Headline@400dfaf3,1791,unrelated,agree
edu.arizona.cs.data.Headline@7954acec,2246,unrelated,agree
edu.arizona.cs.data.Headline@2904789f,1405,unrelated,discuss
edu.arizona.cs.data.Headline@2eab4a48,1987,unrelated,discuss
edu.arizona.cs.data.Headline@28153670,1430,unrelated,discuss
edu.arizona.cs.data.Headline@6d875379,1929,discuss,agree
edu.arizona.cs.data.Headline@2e8904bc,1847,unrelated,discuss
edu.arizona.cs.data.Headline@b192ca1,1492,unrelated,agree
edu.arizona.cs.data.Headline@5cd2ba20,578,unrelated,discuss
edu.arizona.cs.data.Headline@28fd2aec,1967,unrelated,discuss
edu.arizona.cs.data.Headline@6ac36776,2272,unrelated,agree
edu.arizona.cs.data.Headline@5e2379de,2521,unrelated,agree
edu.arizona.cs.data.Headline@1fc892bc,2165,discuss,agree
edu.arizona.cs.data.Headline@36892c73,2504,discuss,agree
edu.arizona.cs.data.Headline@429fd691,395,discuss,agree
edu.arizona.cs.data.Headline@2204c60b,1174,discuss,agree
edu.arizona.cs.data.Headline@386f971c,1631,unrelated,discuss
edu.arizona.cs.data.Headline@a1b4450,1559,discuss,agree
edu.arizona.cs.data.Headline@3c02e752,2042,discuss,disagree
edu.arizona.cs.data.Headline@11614468,1774,unrelated,discuss
edu.arizona.cs.data.Headline@29da0b00,25,unrelated,agree
edu.arizona.cs.data.Headline@72d8af81,1940,unrelated,agree
edu.arizona.cs.data.Headline@70123f84,1122,unrelated,discuss
edu.arizona.cs.data.Headline@659d212f,1805,discuss,agree
edu.arizona.cs.data.Headline@c1ebe4b,2003,unrelated,discuss
edu.arizona.cs.data.Headline@39823ad6,1614,unrelated,agree
edu.arizona.cs.data.Headline@5ede4ce6,2042,unrelated,disagree
edu.arizona.cs.data.Headline@c0f2ee6,148,unrelated,agree
edu.arizona.cs.data.Headline@3391d7a3,1171,discuss,agree
edu.arizona.cs.data.Headline@461ca729,1666,discuss,agree
edu.arizona.cs.data.Headline@167b41ad,2455,unrelated,discuss
edu.arizona.cs.data.Headline@14473533,2135,discuss,agree
edu.arizona.cs.data.Headline@2bf0d265,1817,unrelated,discuss
edu.arizona.cs.data.Headline@9b9c036,1931,unrelated,discuss
edu.arizona.cs.data.Headline@2477489e,456,unrelated,discuss
edu.arizona.cs.data.Headline@986ac7b,1053,unrelated,agree
edu.arizona.cs.data.Headline@3b11c0ba,2130,unrelated,discuss
edu.arizona.cs.data.Headline@c5e5ae5,782,unrelated,discuss
edu.arizona.cs.data.Headline@129f77ef,1398,unrelated,discuss
edu.arizona.cs.data.Headline@2d919c1c,788,unrelated,discuss
edu.arizona.cs.data.Headline@244dc6be,1885,unrelated,discuss
edu.arizona.cs.data.Headline@2fc6c78d,1472,unrelated,discuss
edu.arizona.cs.data.Headline@65f49cfd,1398,unrelated,discuss
edu.arizona.cs.data.Headline@4c02c203,1219,discuss,agree
edu.arizona.cs.data.Headline@568d93d6,824,discuss,agree
edu.arizona.cs.data.Headline@43c9f94,1339,discuss,agree
edu.arizona.cs.data.Headline@54e7a014,1890,discuss,agree
edu.arizona.cs.data.Headline@2e86bcda,1109,unrelated,disagree
edu.arizona.cs.data.Headline@20660a74,1318,unrelated,agree
edu.arizona.cs.data.Headline@7302e015,2210,unrelated,disagree
edu.arizona.cs.data.Headline@13388828,1959,discuss,agree
edu.arizona.cs.data.Headline@7a19c92,523,unrelated,discuss
edu.arizona.cs.data.Headline@356bd960,1467,unrelated,discuss
edu.arizona.cs.data.Headline@667f1997,1642,discuss,agree
edu.arizona.cs.data.Headline@c66d5e9,2034,discuss,agree
edu.arizona.cs.data.Headline@6aa95b7a,1657,unrelated,discuss
edu.arizona.cs.data.Headline@74044419,1931,unrelated,disagree
edu.arizona.cs.data.Headline@28b26de8,1344,unrelated,discuss
edu.arizona.cs.data.Headline@11dd5b23,2212,discuss,agree
edu.arizona.cs.data.Headline@69302e5f,2037,unrelated,discuss
edu.arizona.cs.data.Headline@5256d3bc,1649,unrelated,discuss
edu.arizona.cs.data.Headline@3f4a8433,1837,unrelated,agree
edu.arizona.cs.data.Headline@5be57b55,1089,unrelated,agree
edu.arizona.cs.data.Headline@27f539e8,2360,discuss,agree
edu.arizona.cs.data.Headline@235ef7d9,1610,discuss,agree
edu.arizona.cs.data.Headline@82c1853,1018,discuss,agree
edu.arizona.cs.data.Headline@502cbb02,1865,unrelated,discuss
edu.arizona.cs.data.Headline@49375c0d,825,unrelated,discuss
edu.arizona.cs.data.Headline@7cf61a82,2149,unrelated,discuss
edu.arizona.cs.data.Headline@1663929,2127,discuss,agree
edu.arizona.cs.data.Headline@4d08118d,2172,unrelated,agree
edu.arizona.cs.data.Headline@2bb1a467,1190,discuss,agree
edu.arizona.cs.data.Headline@c94e1ca,1711,unrelated,agree
edu.arizona.cs.data.Headline@1f907a18,600,unrelated,discuss
edu.arizona.cs.data.Headline@15197c65,516,discuss,agree
edu.arizona.cs.data.Headline@deafcc1,2064,unrelated,agree
edu.arizona.cs.data.Headline@3085e99,1567,unrelated,agree
edu.arizona.cs.data.Headline@7a4d4683,1959,discuss,agree
edu.arizona.cs.data.Headline@69ff5845,632,unrelated,discuss
edu.arizona.cs.data.Headline@39149e1b,601,unrelated,disagree
edu.arizona.cs.data.Headline@11b8927b,1116,unrelated,discuss
edu.arizona.cs.data.Headline@5ca146e7,1756,unrelated,discuss
edu.arizona.cs.data.Headline@37e24583,2349,unrelated,agree
edu.arizona.cs.data.Headline@5eaa4429,1615,unrelated,discuss
edu.arizona.cs.data.Headline@7bc1dc22,2154,unrelated,discuss
edu.arizona.cs.data.Headline@62cca07a,2213,discuss,agree
edu.arizona.cs.data.Headline@171940cd,578,unrelated,discuss
edu.arizona.cs.data.Headline@62f631c1,827,discuss,agree
edu.arizona.cs.data.Headline@70f478aa,2172,discuss,agree
edu.arizona.cs.data.Headline@7b50827,1698,discuss,agree
edu.arizona.cs.data.Headline@6ea689a,1534,unrelated,discuss
edu.arizona.cs.data.Headline@3c9e7a52,1679,unrelated,discuss
edu.arizona.cs.data.Headline@1ee9d80b,2475,unrelated,disagree
edu.arizona.cs.data.Headline@691f28b0,1165,discuss,unrelated
edu.arizona.cs.data.Headline@39e69c18,1120,unrelated,discuss
edu.arizona.cs.data.Headline@7bb392d2,2399,unrelated,discuss
edu.arizona.cs.data.Headline@1165cf3d,1000,discuss,agree
edu.arizona.cs.data.Headline@483964c1,2149,unrelated,discuss
edu.arizona.cs.data.Headline@6c7ec3aa,2386,unrelated,discuss
edu.arizona.cs.data.Headline@774bc464,1989,discuss,agree
edu.arizona.cs.data.Headline@2a335026,2374,discuss,agree
edu.arizona.cs.data.Headline@49be37e1,1693,unrelated,discuss
edu.arizona.cs.data.Headline@40bde9d0,2347,discuss,agree
edu.arizona.cs.data.Headline@5e675bab,1116,unrelated,discuss
edu.arizona.cs.data.Headline@20e36d02,1379,unrelated,agree
edu.arizona.cs.data.Headline@384371cd,1646,unrelated,agree
edu.arizona.cs.data.Headline@53738031,1647,discuss,agree
edu.arizona.cs.data.Headline@54846f46,1764,unrelated,discuss
edu.arizona.cs.data.Headline@1b390fef,368,unrelated,discuss
edu.arizona.cs.data.Headline@5d20e83,628,unrelated,discuss
edu.arizona.cs.data.Headline@62e653bf,839,discuss,agree
edu.arizona.cs.data.Headline@3b67d7e2,942,unrelated,discuss
edu.arizona.cs.data.Headline@33df17d0,2249,unrelated,agree
edu.arizona.cs.data.Headline@1ccb2704,357,unrelated,discuss
edu.arizona.cs.data.Headline@8caee2b,2214,unrelated,discuss
edu.arizona.cs.data.Headline@1251f498,1610,unrelated,discuss
edu.arizona.cs.data.Headline@2da14176,410,discuss,disagree
edu.arizona.cs.data.Headline@f03cfce,1069,unrelated,discuss
edu.arizona.cs.data.Headline@21064ff8,2125,discuss,disagree
edu.arizona.cs.data.Headline@3775052e,1731,discuss,disagree
edu.arizona.cs.data.Headline@7b1c6398,2306,unrelated,discuss
edu.arizona.cs.data.Headline@f67fe0a,2523,discuss,agree
edu.arizona.cs.data.Headline@7e28fcc8,36,discuss,agree
edu.arizona.cs.data.Headline@27900fd6,1833,discuss,agree
edu.arizona.cs.data.Headline@17b73280,456,unrelated,discuss
edu.arizona.cs.data.Headline@554105a,2475,unrelated,discuss
edu.arizona.cs.data.Headline@206c47aa,709,discuss,agree
edu.arizona.cs.data.Headline@4d46dd8e,1226,unrelated,disagree
edu.arizona.cs.data.Headline@190dfc95,737,unrelated,discuss
edu.arizona.cs.data.Headline@5d4d0641,1545,discuss,agree
edu.arizona.cs.data.Headline@2a2a9353,1777,discuss,agree
edu.arizona.cs.data.Headline@6d7d7c37,2180,discuss,agree
edu.arizona.cs.data.Headline@13956700,1764,discuss,agree
edu.arizona.cs.data.Headline@54da5ed4,569,discuss,unrelated
edu.arizona.cs.data.Headline@f267e2f,1831,discuss,disagree
edu.arizona.cs.data.Headline@1ffc3c65,1731,unrelated,disagree
edu.arizona.cs.data.Headline@2317eeb3,1820,discuss,unrelated
edu.arizona.cs.data.Headline@4f182c95,1085,discuss,agree
edu.arizona.cs.data.Headline@78b2cef5,1035,discuss,agree
edu.arizona.cs.data.Headline@145f25d9,1826,discuss,agree
edu.arizona.cs.data.Headline@14554893,2181,unrelated,disagree
edu.arizona.cs.data.Headline@6141f05d,2180,unrelated,discuss
edu.arizona.cs.data.Headline@7d7a2f0b,2043,discuss,agree
edu.arizona.cs.data.Headline@14e62af7,1137,unrelated,agree
edu.arizona.cs.data.Headline@769b6297,2481,unrelated,discuss
edu.arizona.cs.data.Headline@7fa1211b,1764,discuss,agree
edu.arizona.cs.data.Headline@2bed1771,1837,unrelated,disagree
edu.arizona.cs.data.Headline@74417279,1231,discuss,agree
edu.arizona.cs.data.Headline@3bd87b69,587,unrelated,agree
edu.arizona.cs.data.Headline@399c537a,1104,discuss,agree
edu.arizona.cs.data.Headline@426f7e4e,709,discuss,agree
edu.arizona.cs.data.Headline@638eda23,2075,unrelated,discuss
edu.arizona.cs.data.Headline@8f60a56,1971,discuss,agree
edu.arizona.cs.data.Headline@6c1c17cc,1954,discuss,agree
edu.arizona.cs.data.Headline@617869e6,1867,unrelated,discuss
edu.arizona.cs.data.Headline@4402f1c3,767,unrelated,discuss
edu.arizona.cs.data.Headline@37a91e7d,2386,unrelated,discuss
edu.arizona.cs.data.Headline@6df96145,2349,unrelated,discuss
edu.arizona.cs.data.Headline@3ea609d0,1559,discuss,agree
edu.arizona.cs.data.Headline@45ee7ba8,1277,unrelated,discuss
edu.arizona.cs.data.Headline@9f171e6,2172,unrelated,agree
edu.arizona.cs.data.Headline@3a423e,1273,unrelated,agree
edu.arizona.cs.data.Headline@4e956508,1245,discuss,disagree
edu.arizona.cs.data.Headline@5205da6d,1740,discuss,unrelated
edu.arizona.cs.data.Headline@45dac15e,1515,unrelated,agree
edu.arizona.cs.data.Headline@221f04d,1630,unrelated,discuss
edu.arizona.cs.data.Headline@33e09019,2475,unrelated,agree
edu.arizona.cs.data.Headline@4a9e316,2215,unrelated,agree
edu.arizona.cs.data.Headline@37a8f7b7,1666,unrelated,agree
edu.arizona.cs.data.Headline@3f07fa18,1667,unrelated,discuss
edu.arizona.cs.data.Headline@66f21e6c,2369,unrelated,agree
edu.arizona.cs.data.Headline@23be9702,2172,unrelated,discuss
edu.arizona.cs.data.Headline@4d781d48,969,discuss,agree
edu.arizona.cs.data.Headline@6ea4ecb5,1206,unrelated,agree
edu.arizona.cs.data.Headline@7f42c8a4,206,discuss,unrelated
edu.arizona.cs.data.Headline@63b1a5bd,1474,unrelated,agree
edu.arizona.cs.data.Headline@44a4aa2b,5,unrelated,discuss
edu.arizona.cs.data.Headline@695adb71,828,discuss,agree
edu.arizona.cs.data.Headline@8fc4255,1679,unrelated,discuss
edu.arizona.cs.data.Headline@5de801f2,2246,unrelated,agree
edu.arizona.cs.data.Headline@3ef9a26d,2031,discuss,agree
edu.arizona.cs.data.Headline@547db10d,1060,unrelated,discuss
edu.arizona.cs.data.Headline@33306dae,1420,discuss,agree
edu.arizona.cs.data.Headline@79656fae,782,unrelated,agree
edu.arizona.cs.data.Headline@3eea3d67,2042,unrelated,agree
edu.arizona.cs.data.Headline@3e583caf,2305,discuss,agree
edu.arizona.cs.data.Headline@51362f06,1459,unrelated,discuss
edu.arizona.cs.data.Headline@25e262eb,1321,unrelated,discuss
edu.arizona.cs.data.Headline@1efcd893,982,discuss,agree
edu.arizona.cs.data.Headline@2ad15aa4,2228,discuss,agree
edu.arizona.cs.data.Headline@40dbb9a8,1057,unrelated,disagree
edu.arizona.cs.data.Headline@381bd960,1739,discuss,agree
edu.arizona.cs.data.Headline@48f44ad6,2154,unrelated,discuss
edu.arizona.cs.data.Headline@6688d395,1649,unrelated,discuss
edu.arizona.cs.data.Headline@278e27e4,1951,unrelated,agree
edu.arizona.cs.data.Headline@72a94b27,1722,unrelated,discuss
edu.arizona.cs.data.Headline@24091fec,1485,unrelated,discuss
edu.arizona.cs.data.Headline@2588585c,974,discuss,agree
edu.arizona.cs.data.Headline@4e94a4d3,1987,unrelated,discuss
edu.arizona.cs.data.Headline@76b3288b,827,discuss,agree
edu.arizona.cs.data.Headline@78b5f5cc,1640,unrelated,agree
edu.arizona.cs.data.Headline@366a388f,983,unrelated,discuss
edu.arizona.cs.data.Headline@766f2ce,1996,unrelated,disagree
edu.arizona.cs.data.Headline@13230dc4,1822,unrelated,discuss
edu.arizona.cs.data.Headline@217263f0,1148,unrelated,disagree
edu.arizona.cs.data.Headline@11321592,289,discuss,disagree
edu.arizona.cs.data.Headline@1a719da3,1739,unrelated,agree
edu.arizona.cs.data.Headline@78932c9e,1860,discuss,agree
edu.arizona.cs.data.Headline@76702ca0,2284,unrelated,discuss
edu.arizona.cs.data.Headline@3ef59ad5,221,unrelated,agree
edu.arizona.cs.data.Headline@f13a330,1671,unrelated,discuss
edu.arizona.cs.data.Headline@61399a6f,1896,unrelated,discuss
edu.arizona.cs.data.Headline@4e9c0600,1180,unrelated,agree
edu.arizona.cs.data.Headline@5a5ca863,247,unrelated,discuss
edu.arizona.cs.data.Headline@1b907ba,818,discuss,agree
edu.arizona.cs.data.Headline@19d17ba8,427,discuss,agree
edu.arizona.cs.data.Headline@3ac61833,2206,unrelated,discuss
edu.arizona.cs.data.Headline@54b8510a,1896,unrelated,discuss
edu.arizona.cs.data.Headline@2853b8bd,1642,discuss,agree
edu.arizona.cs.data.Headline@cb8c6b2,1430,unrelated,discuss
edu.arizona.cs.data.Headline@25165a93,1817,unrelated,discuss
edu.arizona.cs.data.Headline@25b5a89e,1202,unrelated,discuss
edu.arizona.cs.data.Headline@4d98b75a,1559,discuss,agree
edu.arizona.cs.data.Headline@7b48bd23,2409,unrelated,discuss
edu.arizona.cs.data.Headline@73e2e777,1156,discuss,agree
edu.arizona.cs.data.Headline@c73ab76,1610,unrelated,agree
edu.arizona.cs.data.Headline@74fe2966,1319,discuss,disagree
edu.arizona.cs.data.Headline@1043b1d1,1247,discuss,agree
edu.arizona.cs.data.Headline@427d90f3,1453,discuss,disagree
edu.arizona.cs.data.Headline@47cd34c3,885,unrelated,disagree
edu.arizona.cs.data.Headline@1f363ed9,1833,discuss,agree
edu.arizona.cs.data.Headline@18adc87f,2163,unrelated,agree
edu.arizona.cs.data.Headline@4392820e,2228,unrelated,agree
edu.arizona.cs.data.Headline@621b75ce,945,discuss,disagree
edu.arizona.cs.data.Headline@594aeb01,1971,discuss,agree
edu.arizona.cs.data.Headline@d43219e,1195,unrelated,discuss
edu.arizona.cs.data.Headline@1299a621,17,discuss,unrelated
edu.arizona.cs.data.Headline@7919d189,2452,unrelated,discuss
edu.arizona.cs.data.Headline@1107cb06,2206,discuss,agree
edu.arizona.cs.data.Headline@51538574,1880,unrelated,disagree
edu.arizona.cs.data.Headline@37903e74,455,unrelated,discuss
edu.arizona.cs.data.Headline@4ede2d9,1046,unrelated,disagree
edu.arizona.cs.data.Headline@40f1b3d0,1485,discuss,agree
edu.arizona.cs.data.Headline@762ec0ac,1027,unrelated,discuss
edu.arizona.cs.data.Headline@827a404,1740,discuss,agree
edu.arizona.cs.data.Headline@57b4b1c4,1545,discuss,agree
edu.arizona.cs.data.Headline@77785368,1764,discuss,agree
edu.arizona.cs.data.Headline@42e15be1,2334,unrelated,discuss
edu.arizona.cs.data.Headline@6c71673c,2515,unrelated,disagree
edu.arizona.cs.data.Headline@24870700,1660,unrelated,disagree
edu.arizona.cs.data.Headline@2660eb9a,1551,discuss,agree
edu.arizona.cs.data.Headline@2954f5cc,1997,unrelated,discuss
edu.arizona.cs.data.Headline@7f94be04,1430,unrelated,discuss
edu.arizona.cs.data.Headline@9af1401,2496,discuss,agree
edu.arizona.cs.data.Headline@76ae20a0,2290,discuss,agree
edu.arizona.cs.data.Headline@211e1ebf,1017,unrelated,discuss
edu.arizona.cs.data.Headline@2cbb394b,2414,unrelated,agree
edu.arizona.cs.data.Headline@4fb975c1,1215,discuss,agree
edu.arizona.cs.data.Headline@7b2c16a7,729,discuss,agree
edu.arizona.cs.data.Headline@35c4faba,949,unrelated,agree
edu.arizona.cs.data.Headline@7e35f3cf,1559,discuss,agree
edu.arizona.cs.data.Headline@7ed8d961,1496,discuss,agree
edu.arizona.cs.data.Headline@691ae153,1342,unrelated,discuss
edu.arizona.cs.data.Headline@70829582,2210,discuss,disagree
edu.arizona.cs.data.Headline@18b308a4,281,unrelated,discuss
edu.arizona.cs.data.Headline@7207aced,2448,unrelated,discuss
edu.arizona.cs.data.Headline@46918a4,1107,unrelated,discuss
edu.arizona.cs.data.Headline@11d1ac8f,1517,unrelated,agree
edu.arizona.cs.data.Headline@27e1136c,2399,unrelated,discuss
edu.arizona.cs.data.Headline@a9922d6,732,unrelated,agree
edu.arizona.cs.data.Headline@6d0a32fe,924,unrelated,agree
edu.arizona.cs.data.Headline@4bc56bfa,978,unrelated,discuss
edu.arizona.cs.data.Headline@77e42dbe,2133,unrelated,discuss
edu.arizona.cs.data.Headline@c4e1f3e,1011,unrelated,discuss
edu.arizona.cs.data.Headline@45aa109a,2386,unrelated,agree
edu.arizona.cs.data.Headline@4f846d01,1480,unrelated,discuss
edu.arizona.cs.data.Headline@31f48302,1190,discuss,agree
edu.arizona.cs.data.Headline@bfd5440,1171,discuss,agree
edu.arizona.cs.data.Headline@c695933,2508,unrelated,agree
edu.arizona.cs.data.Headline@32f447c0,1226,discuss,disagree
edu.arizona.cs.data.Headline@13f99400,1139,unrelated,discuss
edu.arizona.cs.data.Headline@54c008c0,1666,unrelated,agree
edu.arizona.cs.data.Headline@d7600a3,1880,unrelated,discuss
edu.arizona.cs.data.Headline@19a6cc3c,1802,unrelated,discuss
edu.arizona.cs.data.Headline@6a269b9b,1331,unrelated,discuss
edu.arizona.cs.data.Headline@283903a5,2349,unrelated,discuss
edu.arizona.cs.data.Headline@769dbf7a,2076,discuss,agree
edu.arizona.cs.data.Headline@41b49aaa,732,discuss,agree
edu.arizona.cs.data.Headline@6962ce57,632,unrelated,discuss
edu.arizona.cs.data.Headline@1397107c,324,unrelated,discuss
edu.arizona.cs.data.Headline@40d16314,2075,unrelated,discuss
edu.arizona.cs.data.Headline@20d7e464,1938,discuss,agree
edu.arizona.cs.data.Headline@74d51578,1321,discuss,agree
edu.arizona.cs.data.Headline@780247db,2211,discuss,agree
edu.arizona.cs.data.Headline@7f5b2f57,2164,discuss,agree
edu.arizona.cs.data.Headline@7787d92b,147,discuss,agree
edu.arizona.cs.data.Headline@1f026c40,1925,unrelated,disagree
edu.arizona.cs.data.Headline@6e8ea501,1356,unrelated,discuss
edu.arizona.cs.data.Headline@dcf6f8c,2138,unrelated,disagree
edu.arizona.cs.data.Headline@1c8fb866,1099,discuss,disagree
edu.arizona.cs.data.Headline@58e1e752,2451,discuss,agree
edu.arizona.cs.data.Headline@74c2e901,1859,discuss,agree
edu.arizona.cs.data.Headline@5653268f,2295,unrelated,discuss
edu.arizona.cs.data.Headline@603f88ba,1175,unrelated,agree
edu.arizona.cs.data.Headline@568c9fc6,2288,unrelated,agree
edu.arizona.cs.data.Headline@74709ef,119,discuss,agree
edu.arizona.cs.data.Headline@32ddd73,1996,discuss,agree
edu.arizona.cs.data.Headline@474f0c0,1215,discuss,disagree
